id,title,description,price,image_url,country,location,category,instruction,input,response,attractions,best_time,halal_info,budget_level,suggested_days,tags
54,"Almaty, Kazakhstan - Tour Package",Almaty in Kazakhstan is known for Medeu Skating Rink and rich cultural heritage. Best time to visit: May–September. Popular foods: Beshbarmak.,1500,https://images.unsplash.com/photo-1560707303-4e980ce876ad?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Almaty,Destination,"Provide a short description of Almaty, Kazakhstan.",,Almaty in Kazakhstan is known for Medeu Skating Rink and rich cultural heritage. Best time to visit: May–September. Popular foods: Beshbarmak.,Bayterek Tower; Charyn Canyon; Aksu-Zhabagly,May–September,halal available,mid-range,5,"budget, halal, food"
55,"Shakhrisabz, Uzbekistan - Tour Package","Shakhrisabz in Uzbekistan is known for Registan and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Samsa.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Shakhrisabz,Destination,"Provide a short description of Shakhrisabz, Uzbekistan.",,"Shakhrisabz in Uzbekistan is known for Registan and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Samsa.",Itchan Kala; Registan; Gur-e-Amir,"April–June, September–October",limited halal options,luxury,10,"luxury, halal, nature"
56,"Khujand, Tajikistan - Tour Package",I can recommend popular halal restaurants nearby — any cuisine preference?,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Khujand,Conversation,I am looking for halal food in Khujand.,,I can recommend popular halal restaurants nearby — any cuisine preference?,Ancient Penjikent; Rudaki Park; Pamir Mountains,May–September,halal available,luxury,5,"family, food, nature"
57,"Bukhara, Uzbekistan - Tour Package",Nice — do you want a city-focused or nature-focused itinerary?,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Bukhara,Conversation,I have 7 days and want to explore Uzbekistan.,,Nice — do you want a city-focused or nature-focused itinerary?,Itchan Kala; Shah-i-Zinda; Gur-e-Amir,"April–June, September–October",halal available,mid-range,2,"luxury, nature, food"
58,"Karakol, Kyrgyzstan - Tour Package","Respect local customs, dress modestly when visiting religious sites, and ask permission before photographing people in rural areas.",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Karakol,Q&A,What cultural etiquette should I know before visiting Kyrgyzstan?,,"Respect local customs, dress modestly when visiting religious sites, and ask permission before photographing people in rural areas.",Burana Tower; Ala-Too Square; Fairy Tale Canyon,June–September,limited halal options,budget,2,"budget, adventure, family"
59,"Karaganda, Kazakhstan - Tour Package",Karaganda in Kazakhstan is known for Big Almaty Lake and rich cultural heritage. Best time to visit: May–September. Popular foods: Kurt.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Karaganda,Destination,"Provide a short description of Karaganda, Kazakhstan.",,Karaganda in Kazakhstan is known for Big Almaty Lake and rich cultural heritage. Best time to visit: May–September. Popular foods: Kurt.,Charyn Canyon; Aksu-Zhabagly; Medeu Skating Rink,May–September,halal available,luxury,2,"family, halal, luxury"
60,"Naryn, Kyrgyzstan - Tour Package",Naryn in Kyrgyzstan is known for Burana Tower and rich cultural heritage. Best time to visit: June–September. Popular foods: Laghman.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Naryn,Destination,"Provide a short description of Naryn, Kyrgyzstan.",,Naryn in Kyrgyzstan is known for Burana Tower and rich cultural heritage. Best time to visit: June–September. Popular foods: Laghman.,Fairy Tale Canyon; Burana Tower; Issyk-Kul Lake,June–September,halal available,mid-range,3,"family, nature, history"
61,"Shymkent, Kazakhstan - Tour Package",Visa requirements vary by nationality. Check the embassy website or official government portal for the latest visa rules for Kazakhstan.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Shymkent,Q&A,How do I get a visa for Kazakhstan (if needed)?,,Visa requirements vary by nationality. Check the embassy website or official government portal for the latest visa rules for Kazakhstan.,Medeu Skating Rink; Aksu-Zhabagly; Charyn Canyon,May–September,halal available,mid-range,7,"family, history, nature"
62,"Osh, Kyrgyzstan - Tour Package",Kyrgyzstan offers diverse travel experiences; let me know your interests.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Osh,Q&A,How can I travel from Osh to the capital of Kyrgyzstan?,,Kyrgyzstan offers diverse travel experiences; let me know your interests.,Ala-Too Square; Issyk-Kul Lake; Son-Kul Lake,June–September,halal available,budget,5,"family, halal, nature"
63,"Dushanbe, Tajikistan - Tour Package",I will suggest budget guesthouses and hostels near major attractions.,800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Dushanbe,Conversation,"I'm on a tight budget, any cheap places to stay in Dushanbe?",,I will suggest budget guesthouses and hostels near major attractions.,Fann Mountains; Rudaki Park; Pamir Mountains,May–September,halal available,budget,1,"family, budget, adventure"
64,"Tashkent, Uzbekistan - Tour Package","Tashkent in Uzbekistan is known for Registan and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",1500,https://images.unsplash.com/photo-1567427217543-7c3f0533cf63?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Tashkent,Destination,"Provide a short description of Tashkent, Uzbekistan.",,"Tashkent in Uzbekistan is known for Registan and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Shashlik.",Registan; Gur-e-Amir; Shah-i-Zinda,"April–June, September–October",halal available,mid-range,1,"adventure, history, family"
65,"Panjakent, Tajikistan - Tour Package",Panjakent in Tajikistan is known for Ancient Penjikent and rich cultural heritage. Best time to visit: May–September. Popular foods: Qurutob.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Panjakent,Destination,"Provide a short description of Panjakent, Tajikistan.",,Panjakent in Tajikistan is known for Ancient Penjikent and rich cultural heritage. Best time to visit: May–September. Popular foods: Qurutob.,Ancient Penjikent; Rudaki Park; Pamir Mountains,May–September,limited halal options,mid-range,10,"budget, food, family"
66,"Ashgabat, Turkmenistan - Tour Package","Ashgabat in Turkmenistan is known for Darvaza Gas Crater and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods:...",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Ashgabat,Destination,"Provide a short description of Ashgabat, Turkmenistan.",,"Ashgabat in Turkmenistan is known for Darvaza Gas Crater and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Ichlekli.",Ruins of Merv; Nisa Fortress; Kunya-Urgench,"April–June, September–October",halal available,budget,2,"nature, luxury, history"
67,"Istaravshan, Tajikistan - Tour Package",Istaravshan in Tajikistan is known for Rudaki Park and rich cultural heritage. Best time to visit: May–September. Popular foods: Osh.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Istaravshan,Destination,"Provide a short description of Istaravshan, Tajikistan.",,Istaravshan in Tajikistan is known for Rudaki Park and rich cultural heritage. Best time to visit: May–September. Popular foods: Osh.,Iskanderkul; Pamir Mountains; Rudaki Park,May–September,halal available,luxury,10,"luxury, history, halal"
68,"Shymkent, Kazakhstan - Tour Package",I will suggest budget guesthouses and hostels near major attractions.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Shymkent,Conversation,"I'm on a tight budget, any cheap places to stay in Shymkent?",,I will suggest budget guesthouses and hostels near major attractions.,Medeu Skating Rink; Big Almaty Lake; Charyn Canyon,May–September,halal available,luxury,2,"family, budget, nature"
69,"Tashkent, Uzbekistan - Tour Package",Uzbekistan offers diverse travel experiences; let me know your interests.,2500,https://images.unsplash.com/photo-1567427217543-7c3f0533cf63?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Tashkent,Q&A,How can I travel from Tashkent to the capital of Uzbekistan?,,Uzbekistan offers diverse travel experiences; let me know your interests.,Shah-i-Zinda; Ark Fortress; Gur-e-Amir,"April–June, September–October",halal available,luxury,3,"budget, food, family"
70,"Dashoguz, Turkmenistan - Tour Package","Dashoguz in Turkmenistan is known for Yangykala Canyon and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: I...",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Dashoguz,Destination,"Provide a short description of Dashoguz, Turkmenistan.",,"Dashoguz in Turkmenistan is known for Yangykala Canyon and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Ichlekli.",Kunya-Urgench; Nisa Fortress; Yangykala Canyon,"April–June, September–October",halal available,budget,2,"history, budget, halal"
71,"Jalal-Abad, Kyrgyzstan - Tour Package",You will find mosques and prayer areas near major attractions; ask at information centers for exact locations.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Jalal-Abad,Q&A,Which mosque or prayer facilities are near Jalal-Abad's main attractions?,,You will find mosques and prayer areas near major attractions; ask at information centers for exact locations.,Issyk-Kul Lake; Son-Kul Lake; Burana Tower,June–September,halal available,mid-range,2,"budget, halal, adventure"
72,"Khiva, Uzbekistan - Tour Package",Day 1: Explore the city highlights in Khiva. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interest...,2500,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Khiva,Q&A,"Recommend a 3-day itinerary for Khiva, Uzbekistan.",,Day 1: Explore the city highlights in Khiva. Day 2: Visit nearby cultural or nature spots. Day 3: Shopping and local cuisine. Adjust based on interests.,Ark Fortress; Registan; Itchan Kala,"April–June, September–October",halal available,luxury,4,"family, halal, adventure"
73,"Ashgabat, Turkmenistan - Tour Package","Ashgabat in Turkmenistan is known for Nisa Fortress and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Plov...",800,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Turkmenistan,Ashgabat,Destination,"Provide a short description of Ashgabat, Turkmenistan.",,"Ashgabat in Turkmenistan is known for Nisa Fortress and rich cultural heritage. Best time to visit: April–June, September–October. Popular foods: Plov.",Nisa Fortress; Darvaza Gas Crater; Ruins of Merv,"April–June, September–October",halal available,budget,7,"luxury, adventure, history"
74,"Aktau, Kazakhstan - Tour Package",You will find mosques and prayer areas near major attractions; ask at information centers for exact locations.,2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kazakhstan,Aktau,Q&A,Which mosque or prayer facilities are near Aktau's main attractions?,,You will find mosques and prayer areas near major attractions; ask at information centers for exact locations.,Big Almaty Lake; Aksu-Zhabagly; Charyn Canyon,May–September,halal available,luxury,2,"family, adventure, halal"
75,"Dushanbe, Tajikistan - Tour Package","Popular activities include hiking, horseback riding, lake visits, and cultural walks depending on the country.",2500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Dushanbe,Q&A,What outdoor activities are popular in Tajikistan?,,"Popular activities include hiking, horseback riding, lake visits, and cultural walks depending on the country.",Ancient Penjikent; Pamir Mountains; Fann Mountains,May–September,halal available,luxury,1,"budget, history, nature"
76,"Khiva, Uzbekistan - Tour Package","Recommend outdoor, nature-focused destinations in Uzbekistan.",1500,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Uzbekistan,Khiva,User_Preference,I prefer mountains and hiking.,,"Recommend outdoor, nature-focused destinations in Uzbekistan.",Itchan Kala; Ark Fortress; Shah-i-Zinda,"April–June, September–October",halal available,mid-range,10,"luxury, adventure, nature"
77,"Panjakent, Tajikistan - Tour Package","Yes, Panjakent has halal restaurants. Popular options include local Central Asian cuisine and some halal-certified eateries in the city center.",1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Tajikistan,Panjakent,Q&A,"Are there halal restaurants in Panjakent, Tajikistan?",,"Yes, Panjakent has halal restaurants. Popular options include local Central Asian cuisine and some halal-certified eateries in the city center.",Ancient Penjikent; Pamir Mountains; Iskanderkul,May–September,halal available,mid-range,3,"family, budget, history"
78,"Karakol, Kyrgyzstan - Tour Package",I will suggest budget guesthouses and hostels near major attractions.,1500,https://images.unsplash.com/photo-1488646953014-85cb44e25828?ixlib=rb-4.0.3&auto=format&fit=crop&w=800&q=60,Kyrgyzstan,Karakol,Conversation,"I'm on a tight budget, any cheap places to stay in Karakol?",,I will suggest budget guesthouses and hostels near major attractions.,Son-Kul Lake; Issyk-Kul Lake; Fairy Tale Canyon,June–September,halal available,mid-range,3,"budget, adventure, food"
